0,1,2,3,4,5,6,7,8,9,10,11,target
0.198347,0.10666700000000001,0.174699,0.19478499999999999,0.049833999999999996,0.166667,0.28571399999999997,0.155967,0.472868,0.134831,0.434783,0.833333,1
0.239669,0.12,0.23494,0.08895700000000001,0.26910300000000004,0.21875,0.44700500000000004,0.16406400000000002,0.36434099999999997,0.089888,0.202899,0.5,1
0.115702,0.093333,0.27710799999999997,0.08589,0.094684,0.138889,0.417051,0.125506,0.36434099999999997,0.11235999999999999,0.251208,0.333333,0
0.22314,0.153333,0.36746999999999996,0.190184,0.07309,0.10416700000000001,0.26958499999999996,0.192211,0.28682199999999997,0.157303,0.188406,0.5,1
0.42148800000000003,0.026667000000000003,0.271084,0.018405,0.109635,0.03125,0.034562,0.162136,0.534884,0.303371,0.565217,0.666667,1
0.190083,0.093333,0.24096399999999998,0.019172,0.036545,0.083333,0.24193499999999998,0.049161,0.24031,0.044944,0.550725,0.666667,1
0.190083,0.08,0.15060199999999999,0.009202,0.048173,0.11458299999999999,0.28110599999999997,0.096202,0.40310100000000004,0.123596,0.304348,0.333333,0
0.24793400000000002,0.3,0.21084299999999997,0.04908,0.041527999999999995,0.086806,0.237327,0.067284,0.418605,0.196629,0.6811590000000001,0.833333,1
0.22314,0.22,0.14457799999999998,0.205521,0.06478400000000001,0.079861,0.246544,0.213804,0.55814,0.174157,0.26087,0.5,1
0.528926,0.306667,0.222892,0.226994,0.340532,0.1875,0.205069,0.31964499999999996,0.356589,0.308989,0.144928,0.5,1
0.264463,0.093333,0.168675,0.013803999999999999,0.046512,0.097222,0.251152,0.107769,0.30232600000000004,0.185393,0.362319,0.5,1
0.12396700000000001,0.26,0.060240999999999996,0.010736,0.04485,0.034722,0.156682,0.071525,0.589147,0.179775,0.463768,0.166667,0
0.14876,0.386667,0.0,0.02454,0.12956800000000002,0.006944,0.011521,0.128591,0.767442,0.230337,0.695652,0.666667,1
0.190083,0.06,0.168675,0.029141000000000004,0.031561,0.072917,0.211982,0.069597,0.34108499999999997,0.08427,0.449275,0.666667,1
0.264463,0.053333000000000005,0.15060199999999999,0.210123,0.05814,0.090278,0.329493,0.209948,0.147287,0.134831,0.173913,0.5,1
0.206612,0.126667,0.29518099999999997,0.009202,0.089701,0.118056,0.198157,0.076923,0.511628,0.11235999999999999,0.608696,0.5,1
0.31405,0.546667,0.036145,0.029141000000000004,0.116279,0.013888999999999999,0.009217,0.184885,0.5193800000000001,0.191011,0.26087,0.333333,0
0.429752,0.10666700000000001,0.301205,0.009202,0.06478400000000001,0.086806,0.232719,0.090418,0.379845,0.067416,0.637681,0.5,1
0.256198,0.14666700000000002,0.15060199999999999,0.041411,0.053155999999999995,0.086806,0.271889,0.13823,0.356589,0.157303,0.188406,0.5,1
0.512397,0.18,0.28313299999999997,0.021472,0.086379,0.017361,0.011521,0.168498,0.39534899999999995,0.16853900000000002,0.5797100000000001,0.5,1
0.396694,0.06666699999999999,0.24096399999999998,0.007669,0.051495000000000006,0.065972,0.232719,0.10005800000000001,0.170543,0.056179999999999994,0.318841,0.666667,1
0.5206609999999999,0.38,0.222892,0.069018,0.167774,0.034722,0.135945,0.298631,0.465116,0.23595500000000003,0.347826,0.5,1
0.24793400000000002,0.153333,0.192771,0.10736199999999999,0.07142899999999999,0.118056,0.315668,0.169462,0.325581,0.089888,0.144928,0.333333,0
0.190083,0.093333,0.29518099999999997,0.013803999999999999,0.069767,0.059028,0.186636,0.109697,0.449612,0.134831,0.231884,0.333333,0
0.23140500000000003,0.086667,0.22891599999999998,0.02454,0.028239,0.135417,0.225806,0.082707,0.41085299999999997,0.101124,0.449275,0.833333,1
0.181818,0.086667,0.22891599999999998,0.0030670000000000003,0.018272,0.072917,0.211982,0.044342,0.418605,0.056179999999999994,0.550725,0.5,1
0.256198,0.14666700000000002,0.126506,0.231595,0.078073,0.166667,0.352535,0.215153,0.30232600000000004,0.146067,0.144928,0.333333,0
0.297521,0.06666699999999999,0.253012,0.023006,0.04485,0.11111099999999999,0.417051,0.128976,0.5271319999999999,0.106742,0.376812,0.666667,1
0.322314,0.3,0.036145,0.016871,0.107973,0.027777999999999997,0.07603700000000001,0.174282,0.48837200000000003,0.146067,0.26087,0.5,1
0.22314,0.06666699999999999,0.289157,0.266871,0.074751,0.190972,0.40783400000000003,0.255832,0.20155,0.21910100000000002,0.072464,0.5,1
0.239669,0.1,0.15060199999999999,0.015337,0.04485,0.09375,0.315668,0.10507000000000001,0.449612,0.179775,0.333333,0.5,1
0.363636,0.126667,0.259036,0.015337,0.043189,0.10416700000000001,0.28110599999999997,0.086563,0.294574,0.157303,0.623188,0.5,1
0.256198,0.16,0.096386,0.01227,0.069767,0.048611,0.207373,0.132832,0.38759699999999997,0.089888,0.21739099999999997,0.166667,0
0.256198,0.18,0.331325,0.17407999999999998,0.048173,0.072917,0.24193499999999998,0.18816300000000002,0.30232600000000004,0.039326,0.24637699999999998,0.333333,0
0.280992,0.22,0.180723,0.023006,0.122924,0.118056,0.15207400000000001,0.190669,0.55814,0.16853900000000002,0.202899,0.333333,0
0.504132,0.3,0.343373,0.027607,0.139535,0.100694,0.105991,0.192597,0.36434099999999997,0.303371,0.5217390000000001,0.666667,1
0.347107,0.173333,0.15060199999999999,0.08895700000000001,0.043189,0.128472,0.223502,0.084249,0.147287,0.005618,0.608696,0.5,1
0.190083,0.046667,0.174699,0.08589,0.061462,0.131944,0.33410100000000004,0.14652,0.682171,0.123596,0.376812,0.5,1
0.396694,0.153333,0.180723,0.004601,0.059801,0.052083000000000004,0.237327,0.10372100000000001,0.178295,0.095506,0.304348,0.333333,0
0.330579,0.086667,0.23494,0.018405,0.041527999999999995,0.211806,0.400922,0.074995,0.28682199999999997,0.29775300000000005,0.666667,0.833333,1
0.44628100000000004,0.393333,0.060240999999999996,0.03681,0.136213,0.038194,0.096774,0.226913,0.45736400000000005,0.179775,0.21739099999999997,0.5,1
0.115702,0.24,0.024096,0.01227,0.04485,0.145833,0.260369,0.044149,0.49612399999999995,0.061798,0.5942029999999999,0.833333,1
0.181818,0.13333299999999998,0.14457799999999998,0.263804,0.063123,0.142361,0.24193499999999998,0.228456,0.294574,0.12921300000000002,0.130435,0.5,1
0.31405,0.273333,0.198795,0.019939,0.107973,0.090278,0.182028,0.191826,0.534884,0.202247,0.144928,0.333333,0
0.256198,0.306667,0.180723,0.02454,0.13122899999999998,0.027777999999999997,0.228111,0.19548900000000002,0.41085299999999997,0.539326,0.362319,0.5,1
0.512397,0.266667,0.14457799999999998,0.032208999999999995,0.15448499999999998,0.041667,0.059908,0.248506,0.434109,0.191011,0.28985500000000003,0.5,1
0.181818,0.10666700000000001,0.162651,0.019939,0.06478400000000001,0.135417,0.37788,0.128976,0.713178,0.179775,0.28985500000000003,0.666667,1
0.305785,0.166667,0.23494,0.180982,0.09302300000000001,0.097222,0.260369,0.198381,0.34108499999999997,0.095506,0.202899,0.333333,0
0.190083,0.186667,0.156627,0.115798,0.043189,0.045139,0.18894,0.061693,0.26356599999999997,0.028089999999999997,0.724638,0.666667,1
0.289256,0.14666700000000002,0.15060199999999999,0.029141000000000004,0.059801,0.10763900000000001,0.267281,0.119144,0.356589,0.179775,0.333333,0.333333,0
0.264463,0.13333299999999998,0.216867,0.006135,0.043189,0.024306,0.147465,0.053788,0.28682199999999997,0.134831,0.5942029999999999,0.5,1
0.363636,0.08,0.22891599999999998,0.044479000000000005,0.07309,0.138889,0.38709699999999997,0.11470999999999999,0.38759699999999997,0.106742,0.5217390000000001,0.333333,0
0.157025,0.086667,0.192771,0.004601,0.048173,0.128472,0.264977,0.069983,0.40310100000000004,0.134831,0.376812,0.5,1
0.239669,0.193333,0.246988,0.087423,0.086379,0.072917,0.329493,0.157895,0.34108499999999997,0.140449,0.231884,0.5,1
0.206612,0.07333300000000001,0.168675,0.018405,0.021595,0.09375,0.35023000000000004,0.069211,0.372093,0.23595500000000003,0.49275399999999997,0.5,1
0.31405,0.37666700000000003,0.018072,0.019939,0.127907,0.045139,0.11751199999999999,0.18874100000000002,0.503876,0.134831,0.333333,0.333333,0
0.23140500000000003,0.06,0.156627,0.10429400000000001,0.07142899999999999,0.152778,0.28110599999999997,0.130519,0.34108499999999997,0.08427,0.28985500000000003,0.5,1
0.280992,0.08,0.216867,0.029141000000000004,0.031561,0.072917,0.347926,0.128976,0.589147,0.151685,0.376812,0.5,1
0.396694,0.37,0.40963900000000003,0.018405,0.654485,0.0625,0.11520699999999999,0.177559,0.232558,0.522472,0.188406,0.333333,0
0.338843,0.18,0.126506,0.019939,0.10631199999999999,0.15625,0.221198,0.179102,0.426357,0.202247,0.21739099999999997,0.333333,0
0.619835,0.173333,0.271084,0.021472,0.121262,0.017361,0.020737000000000002,0.22537100000000002,0.170543,0.247191,0.173913,0.5,1
0.404959,0.10666700000000001,0.21084299999999997,0.0,0.054817,0.034722,0.14977000000000001,0.105842,0.27907,0.089888,0.376812,0.333333,0
0.330579,0.293333,0.15060199999999999,0.019939,0.119601,0.045139,0.073733,0.21766,0.550388,0.241573,0.144928,0.5,1
0.22314,0.046667,0.192771,0.010736,0.04485,0.0625,0.16129000000000002,0.048776,0.356589,0.106742,0.623188,0.5,1
0.35537199999999997,0.526667,0.0,0.041411,0.144518,0.086806,0.126728,0.253326,0.682171,0.28089899999999995,0.26087,0.166667,0
0.289256,0.07333300000000001,0.162651,0.203988,0.079734,0.152778,0.34331799999999996,0.21129699999999998,0.170543,0.106742,0.115942,0.833333,1
0.305785,0.22,0.090361,0.047546,0.157807,0.097222,0.202765,0.207249,0.325581,0.202247,0.15942,0.333333,0
0.190083,0.153333,0.222892,0.11963199999999999,0.036545,0.239583,0.37788,0.12126500000000001,0.542636,0.101124,0.5362319999999999,0.833333,1
0.31405,0.32,0.07228899999999999,0.150307,0.144518,0.072917,0.394009,0.215732,0.465116,0.12921300000000002,0.15942,0.166667,0
0.256198,0.16,0.078313,0.110429,0.054817,0.034722,0.25576,0.17139000000000001,0.39534899999999995,0.08427,0.173913,0.333333,0
0.198347,0.14666700000000002,0.10240999999999999,0.033742,0.051495000000000006,0.079861,0.274194,0.130904,0.224806,0.134831,0.144928,0.333333,0
0.214876,0.226667,0.11445799999999999,0.133436,0.056478,0.09375,0.320276,0.139194,0.39534899999999995,0.174157,0.431884,0.333333,0
0.280992,0.36,0.036145,0.029141000000000004,0.11461800000000001,0.055555999999999994,0.179724,0.199537,0.6124029999999999,0.174157,0.24637699999999998,0.333333,0
0.297521,0.053333000000000005,0.180723,0.01227,0.091362,0.11458299999999999,0.368664,0.081936,0.30232600000000004,0.11235999999999999,0.49758500000000006,0.5,1
0.214876,0.126667,0.11445799999999999,0.021472,0.12458499999999999,0.069444,0.426267,0.155196,0.596899,0.230337,0.231884,0.166667,0
0.181818,0.306667,0.036145,0.018405,0.068106,0.128472,0.191244,0.101215,0.449612,0.157303,0.36956500000000003,0.5,1
0.214876,0.14,0.343373,0.006135,0.084718,0.048611,0.262673,0.10198600000000001,0.26356599999999997,0.106742,0.21739099999999997,0.333333,0
0.22314,0.086667,0.222892,0.029141000000000004,0.06478400000000001,0.239583,0.304147,0.08849,0.472868,0.29775300000000005,0.49275399999999997,0.666667,1
0.404959,0.1,0.192771,0.196319,0.05814,0.118056,0.375576,0.243686,0.310078,0.140449,0.115942,0.666667,1
0.256198,0.1,0.192771,0.242331,0.059801,0.211806,0.33871,0.194525,0.38759699999999997,0.11235999999999999,0.362319,0.333333,0
0.347107,0.08,0.216867,0.009202,0.038206,0.069444,0.165899,0.096202,0.27907,0.08427,0.347826,0.5,1
0.289256,0.49,0.054216999999999994,0.165644,0.05814,0.152778,0.456221,0.193175,0.333333,0.134831,0.144928,0.333333,0
0.297521,0.053333000000000005,0.180723,0.20092000000000002,0.078073,0.11111099999999999,0.373272,0.214768,0.139535,0.123596,0.101449,0.666667,1
0.42148800000000003,0.213333,0.192771,0.076687,0.12956800000000002,0.03125,0.09447,0.23115500000000003,0.511628,0.308989,0.362319,0.666667,1
0.17355399999999999,0.1,0.168675,0.122699,0.061462,0.125,0.313364,0.13900099999999999,0.39534899999999995,0.174157,0.376812,0.5,1
0.429752,0.12,0.204819,0.093558,0.033223,0.069444,0.35944699999999996,0.151533,0.27907,0.157303,0.376812,0.5,1
0.289256,0.393333,0.012048,0.02454,0.104651,0.10416700000000001,0.198157,0.16483499999999998,0.465116,0.258427,0.449275,0.5,1
0.214876,0.03,0.216867,0.01227,0.05814,0.072917,0.14285699999999998,0.058414999999999995,0.333333,0.157303,0.5362319999999999,0.666667,1
0.330579,0.1,0.168675,0.06365,0.054817,0.152778,0.368664,0.109697,0.186047,0.101124,0.507246,0.333333,0
0.289256,0.11333299999999999,0.174699,0.10582799999999999,0.066445,0.128472,0.35023000000000004,0.181029,0.550388,0.089888,0.231884,0.333333,0
0.256198,0.093333,0.192771,0.133436,0.051495000000000006,0.072917,0.23963099999999998,0.167534,0.48062,0.179775,0.391304,0.666667,1
0.239669,0.11333299999999999,0.186747,0.011503,0.086379,0.102431,0.488479,0.130519,0.34108499999999997,0.174157,0.21739099999999997,0.333333,0
0.330579,0.053333000000000005,0.246988,0.016871,0.028239,0.097222,0.308756,0.074995,0.232558,0.314607,0.652174,0.5,1
0.330579,0.32,0.11445799999999999,0.018405,0.157807,0.038194,0.09447,0.179102,0.36434099999999997,0.398876,0.21739099999999997,0.333333,0
0.198347,0.08,0.174699,0.171779,0.043189,0.069444,0.200461,0.125892,0.356589,0.067416,0.565217,0.5,1
0.264463,0.18,0.180723,0.090491,0.031561,0.090278,0.186636,0.12512,0.5271319999999999,0.11235999999999999,0.49275399999999997,0.666667,1
0.190083,0.186667,0.162651,0.023006,0.043189,0.052083000000000004,0.21659,0.08849,0.5271319999999999,0.275281,0.507246,0.666667,1
0.31405,0.166667,0.216867,0.023006,0.041527999999999995,0.086806,0.382488,0.140544,0.542636,0.146067,0.362319,0.166667,0
0.24793400000000002,0.02,0.162651,0.122699,0.05814,0.152778,0.225806,0.143243,0.372093,0.08427,0.275362,0.5,1
0.23140500000000003,0.16,0.156627,0.108896,0.074751,0.190972,0.467742,0.173318,0.348837,0.12921300000000002,0.115942,0.333333,0
0.16528900000000002,0.07333300000000001,0.15060199999999999,0.156442,0.054817,0.11111099999999999,0.271889,0.180258,0.38759699999999997,0.106742,0.173913,0.5,1
0.322314,0.406667,0.29518099999999997,0.018405,0.17608,0.065972,0.24424,0.186813,0.379845,0.275281,0.188406,0.333333,0
0.280992,0.10666700000000001,0.216867,0.021472,0.033223,0.069444,0.13133599999999998,0.070368,0.317829,0.230337,0.652174,0.5,1
0.322314,0.23333299999999998,0.15060199999999999,0.030675,0.10631199999999999,0.097222,0.13133599999999998,0.174282,0.503876,0.202247,0.362319,0.5,1
0.22314,0.06666699999999999,0.246988,0.208589,0.049833999999999996,0.159722,0.28341,0.186428,0.434109,0.28089899999999995,0.333333,0.666667,1
0.256198,0.10666700000000001,0.198795,0.064417,0.051495000000000006,0.052083000000000004,0.288018,0.12512,0.418605,0.23595500000000003,0.391304,0.5,1
0.214876,0.12,0.180723,0.02454,0.026577999999999997,0.11111099999999999,0.294931,0.094274,0.379845,0.140449,0.376812,0.5,1
0.31405,0.18,0.361446,0.030675,0.10631199999999999,0.076389,0.08755800000000001,0.182186,0.511628,0.320225,0.449275,0.5,1
0.31405,0.14666700000000002,0.222892,0.015337,0.12956800000000002,0.090278,0.394009,0.140158,0.28682199999999997,0.157303,0.26087,0.333333,0
0.23140500000000003,0.23,0.15060199999999999,0.02684,0.041527999999999995,0.076389,0.186636,0.071525,0.255814,0.106742,0.49275399999999997,0.5,1
0.272727,0.16,0.14457799999999998,0.191718,0.068106,0.177083,0.456221,0.209948,0.294574,0.151685,0.115942,0.333333,0
0.297521,0.07333300000000001,0.29518099999999997,0.133436,0.034884,0.086806,0.290323,0.132832,0.209302,0.056179999999999994,0.434783,0.666667,1
0.16528900000000002,0.18,0.174699,0.039876999999999996,0.041527999999999995,0.138889,0.33410100000000004,0.078851,0.48837200000000003,0.202247,0.52657,0.666667,1
0.272727,0.08,0.186747,0.10429400000000001,0.07309,0.10763900000000001,0.47235,0.16888399999999998,0.45736400000000005,0.20786500000000002,0.347826,0.5,1
0.206612,0.1,0.13253,0.258436,0.074751,0.142361,0.33410100000000004,0.22016599999999997,0.310078,0.213483,0.188406,0.5,1
0.305785,0.353333,0.156627,0.019939,0.10631199999999999,0.079861,0.18894,0.173703,0.449612,0.174157,0.26087,0.333333,0
0.22314,0.18,0.216867,0.0030670000000000003,0.041527999999999995,0.10763900000000001,0.24193499999999998,0.044534,0.30232600000000004,0.157303,0.5942029999999999,0.833333,1
0.16528900000000002,0.10666700000000001,0.168675,0.01227,0.048173,0.135417,0.16129000000000002,0.0,0.294574,0.039326,0.8550719999999999,0.666667,1
0.347107,0.2,0.26506,0.019939,0.147841,0.017361,0.020737000000000002,0.163678,0.449612,0.23595500000000003,0.49275399999999997,0.5,1
0.256198,0.273333,0.14457799999999998,0.009202,0.066445,0.041667,0.274194,0.11740899999999999,0.348837,0.162921,0.202899,0.333333,0
0.338843,0.28,0.198795,0.021472,0.12458499999999999,0.048611,0.315668,0.186813,0.372093,0.185393,0.21739099999999997,0.333333,0
0.280992,0.0,0.29518099999999997,0.010736,0.068106,0.059028,0.327189,0.14247200000000002,0.573643,0.123596,0.318841,0.5,1
0.280992,0.126667,0.445783,0.182515,0.046512,0.159722,0.345622,0.211876,0.24806199999999998,0.123596,0.101449,0.333333,0
0.24793400000000002,0.37333299999999997,0.048193,0.139571,0.08804,0.086806,0.313364,0.194525,0.503876,0.134831,0.130435,0.166667,0
0.347107,0.266667,0.204819,0.02454,0.10631199999999999,0.052083000000000004,0.043779000000000005,0.12512,0.434109,0.247191,0.637681,0.5,1
0.347107,0.166667,0.21084299999999997,0.144172,0.043189,0.072917,0.235023,0.143821,0.310078,0.078652,0.5217390000000001,0.5,1
0.305785,0.093333,0.198795,0.093558,0.04485,0.152778,0.304147,0.130904,0.372093,0.258427,0.49275399999999997,0.5,1
0.23140500000000003,0.48,0.018072,0.110429,0.116279,0.017361,0.013825,0.177174,0.620155,0.157303,0.608696,0.333333,0
0.669421,0.2,0.29518099999999997,0.032208999999999995,0.147841,0.038194,0.082949,0.25621700000000003,0.34108499999999997,0.21910100000000002,0.333333,0.333333,0
0.157025,0.093333,0.13253,0.246166,0.05814,0.131944,0.23963099999999998,0.22055100000000002,0.40310100000000004,0.146067,0.144928,0.5,1
0.44628100000000004,0.06666699999999999,0.29518099999999997,0.013803999999999999,0.053155999999999995,0.131944,0.28571399999999997,0.14247200000000002,0.24806199999999998,0.151685,0.26087,0.666667,1
0.181818,0.13333299999999998,0.29518099999999997,0.095092,0.06478400000000001,0.208333,0.497696,0.157895,0.36434099999999997,0.140449,0.188406,0.333333,0
0.22314,0.053333000000000005,0.198795,0.064417,0.056478,0.152778,0.248848,0.094274,0.356589,0.123596,0.463768,0.5,1
0.214876,0.18,0.168675,0.015337,0.046512,0.10416700000000001,0.246544,0.01311,0.310078,0.101124,0.898551,0.666667,1
0.31405,0.403333,0.13855399999999998,0.026074,0.169435,0.065972,0.179724,0.179102,0.379845,0.21910100000000002,0.188406,0.333333,0
0.08264500000000001,0.166667,0.0,0.090491,0.031561,0.11458299999999999,0.36175100000000004,0.127048,0.48837200000000003,0.21910100000000002,0.275362,0.333333,0
0.305785,0.06666699999999999,0.186747,0.170245,0.069767,0.079861,0.202765,0.190669,0.36434099999999997,0.123596,0.21739099999999997,0.666667,1
0.24793400000000002,0.093333,0.192771,0.081288,0.074751,0.135417,0.336406,0.128976,0.372093,0.196629,0.40579699999999996,0.5,1
0.157025,0.12,0.162651,0.05368099999999999,0.31893699999999997,0.251736,0.422811,0.136688,0.426357,0.089888,0.202899,0.5,1
0.23140500000000003,0.126667,0.186747,0.072086,0.212625,0.118056,0.36175100000000004,0.154039,0.372093,0.089888,0.188406,0.333333,0
0.22314,0.22,0.14457799999999998,0.205521,0.06478400000000001,0.079861,0.246544,0.213804,0.55814,0.174157,0.26087,0.5,1
0.6942149999999999,0.246667,0.29518099999999997,0.01227,0.109635,0.006944,0.0,0.18874100000000002,0.317829,0.230337,0.347826,0.333333,0
0.24793400000000002,0.166667,0.180723,0.023006,0.063123,0.118056,0.324885,0.028725999999999998,0.40310100000000004,0.191011,0.782609,0.5,1
0.471074,0.326667,0.162651,0.026074,0.121262,0.076389,0.317972,0.20647800000000002,0.426357,0.185393,0.202899,0.333333,0
0.272727,0.24,0.222892,0.032208999999999995,0.053155999999999995,0.118056,0.28110599999999997,0.048005,0.271318,0.117978,0.7971010000000001,0.666667,1
0.157025,0.23333299999999998,0.180723,0.078221,0.049833999999999996,0.079861,0.211982,0.094274,0.635659,0.21910100000000002,0.623188,0.666667,1
0.214876,0.10666700000000001,0.13855399999999998,0.021472,0.061462,0.100694,0.29262699999999997,0.071139,0.310078,0.179775,0.49275399999999997,0.666667,1
0.24793400000000002,0.126667,0.180723,0.190184,0.063123,0.23611100000000002,0.35483899999999996,0.191633,0.34108499999999997,0.157303,0.231884,0.5,1
0.17355399999999999,0.193333,0.180723,0.013803999999999999,0.039867,0.118056,0.205069,0.053016999999999995,0.49612399999999995,0.191011,0.5797100000000001,0.666667,1
0.190083,0.173333,0.126506,0.067485,0.054817,0.055555999999999994,0.29262699999999997,0.127627,0.232558,0.174157,0.202899,0.333333,0
0.115702,0.14666700000000002,0.204819,0.013803999999999999,0.048173,0.059028,0.207373,0.044534,0.651163,0.146067,0.724638,0.833333,1
0.264463,0.1,0.216867,0.190184,0.069767,0.24652800000000002,0.394009,0.194525,0.34108499999999997,0.151685,0.26087,0.333333,0
0.272727,0.34,0.006024,0.026074,0.11794,0.090278,0.085253,0.161751,0.542636,0.202247,0.391304,0.5,1
0.198347,0.20666700000000002,0.259036,0.021472,0.10299000000000001,0.045139,0.041475,0.13823,0.565891,0.365169,0.463768,0.666667,1
0.264463,0.14666700000000002,0.22891599999999998,0.219325,0.038206,0.20486100000000002,0.40322600000000003,0.215732,0.356589,0.21910100000000002,0.188406,0.666667,1
0.22314,0.12,0.23494,0.01227,0.018272,0.038194,0.138249,0.072874,0.41085299999999997,0.29775300000000005,0.478261,0.666667,1
0.256198,0.046667,0.174699,0.026074,0.039867,0.045139,0.17511500000000002,0.081164,0.294574,0.202247,0.463768,0.666667,1
0.636364,0.306667,0.42771099999999995,0.05828200000000001,0.19103,0.017361,0.020737000000000002,0.21766,0.224806,0.342697,0.550725,0.666667,1
0.206612,0.1,0.301205,0.150307,0.056478,0.208333,0.290323,0.160208,0.108527,0.134831,0.15942,0.5,1
0.322314,0.18,0.29518099999999997,0.123466,0.039867,0.142361,0.41474700000000003,0.115481,0.325581,0.089888,0.637681,0.833333,1
0.305785,0.12,0.156627,0.272239,0.12458499999999999,0.11111099999999999,0.306452,0.26971300000000004,0.348837,0.095506,0.115942,0.333333,0
0.264463,0.186667,0.21084299999999997,0.029141000000000004,0.06478400000000001,0.229167,0.357143,0.083864,0.255814,0.191011,0.449275,0.5,1
0.330579,0.213333,0.29518099999999997,0.110429,0.084718,0.11458299999999999,0.35944699999999996,0.18295699999999998,0.418605,0.202247,0.478261,0.5,1
0.438017,0.14,0.198795,0.022239,0.089701,0.041667,0.048387,0.155196,0.418605,0.348315,0.5362319999999999,0.666667,1
0.322314,0.173333,0.349398,0.16104300000000002,0.049833999999999996,0.138889,0.33410100000000004,0.206092,0.26356599999999997,0.151685,0.086957,0.333333,0
0.297521,0.126667,0.313253,0.231595,0.074751,0.121528,0.306452,0.207634,0.24806199999999998,0.224719,0.294686,0.5,1
0.181818,0.22,0.126506,0.019939,0.068106,0.097222,0.267281,0.109697,0.542636,0.16853900000000002,0.362319,0.5,1
